condition_group,condition_value,side,sample_count,conclusion_level,next_day_bull_rate,next_day_bear_rate,hit_stop_first_rate,hit_1R_first_rate,hit_2R_first_rate,hit_1R_rate,hit_2R_rate,stop_rate,avg_final_close_R,median_final_close_R,gross_expectancy_R,net_expectancy_R,net_median_R,positive_net_rate,avg_mfe_R,avg_mae_R,avg_risk_pct,ambiguous_bar_rate
phase2_simple_setup,bear__normal_bear__low_area__shrinking_volume,long,47,conclusion_ok,0.6382978723404256,0.3617021276595745,0.7446808510638298,0.06382978723404255,0.19148936170212766,1.0,0.9361702127659575,0.9361702127659575,-1.553316201948698,3.7232346241459875,1.0253191972511384,0.9753191972511391,-1.05,0.06382978723404255,26.18979883663938,27.721215387162278,0.0016895612365823642,0.8936170212765957
breakout_type,confirmed_down_breakout,long,78,conclusion_ok,0.5256410256410257,0.47435897435897434,0.7435897435897436,0.08974358974358974,0.16666666666666666,0.8974358974358975,0.7948717948717948,0.9102564102564102,-9.169336903932384,0.20776255707762226,0.9408004661369835,0.8908004661369838,-1.05,0.08974358974358974,17.68586006126773,37.990778655972,0.004896129968112984,0.6410256410256411
last_hour_wick_type,true_weak_bear,long,252,conclusion_ok,0.5634920634920635,0.4365079365079365,0.8064516129032258,0.020161290322580645,0.17338709677419356,0.967741935483871,0.9516129032258065,0.9475806451612904,94.68221345883755,2.506815957025176,0.7945324712313264,0.7445324712313264,-1.05,0.051587301587301584,194.85157070769046,69.72009112630184,0.0017058943252199726,0.8849206349206349
phase2_simple_setup,bull__true_strong_bull__middle_area__shrinking_volume,long,49,conclusion_ok,0.5306122448979592,0.46938775510204084,0.4897959183673469,0.40816326530612246,0.08163265306122448,0.8163265306122449,0.6326530612244898,0.7346938775510204,0.8024182324013872,0.16929897478525435,0.7611654624954185,0.7111654624954183,-1.05,0.2653061224489796,4.495002604119209,3.8396805213409113,0.006219278374758156,0.22448979591836735
phase2_core_setup,uptrend__kept_bull__long_lower_bear__middle_area__no_breakout,long,41,conclusion_ok,0.6341463414634146,0.36585365853658536,0.4634146341463415,0.36585365853658536,0.17073170731707318,0.926829268292683,0.7317073170731707,0.8536585365853658,1.629681775747481,0.6279069767442111,0.7421977785547323,0.6921977785547326,-1.05,0.14634146341463414,8.829955366815167,6.469590575888211,0.004042068170217164,0.5121951219512195
trend_regime,sideways,long,735,conclusion_ok,0.48707482993197276,0.5129251700680272,0.663923182441701,0.205761316872428,0.12482853223593965,0.879286694101509,0.7585733882030178,0.8847736625514403,17.557410900793876,-0.13026819923376134,0.6372909440137476,0.5872909440137476,-1.05,0.10612244897959183,32.63429984675353,23.313123564035493,0.0037079452235462386,0.6081632653061224
phase2_core_setup,uptrend__kept_bull__long_lower_bear__high_area__no_breakout,long,42,conclusion_ok,0.5,0.5,0.6666666666666666,0.21428571428571427,0.11904761904761904,0.8809523809523809,0.7380952380952381,0.8571428571428571,1.2539236326012368,0.05638321009131044,0.6335637790754638,0.5835637790754638,-1.05,0.14285714285714285,7.248550917422625,5.96000903925064,0.004277018216471957,0.40476190476190477
prev_2_days_bullish,True,long,584,conclusion_ok,0.4657534246575342,0.5342465753424658,0.6483704974271012,0.21269296740994853,0.13550600343053174,0.8747855917667239,0.7427101200686106,0.8662092624356775,19.104590511373612,-0.3485401459853795,0.6263603226626884,0.5763603226626882,-1.05,0.1284246575342466,34.112195657760154,14.850566469413598,0.004259464439705716,0.5547945205479452
phase2_simple_setup,bear__normal_bear__high_area__shrinking_volume,long,31,conclusion_ok,0.5161290322580645,0.4838709677419355,0.6451612903225806,0.06451612903225806,0.2903225806451613,0.967741935483871,0.9354838709677419,0.967741935483871,146.87188400359466,0.6752246469833589,0.5932019917729585,0.5432019917729585,-1.05,0.03225806451612903,306.29509396284993,608.9479766038178,0.0013567970134320195,0.9354838709677419
close_area,middle_area,long,859,conclusion_ok,0.5413271245634459,0.4586728754365541,0.6611957796014069,0.2063305978898007,0.12895662368112543,0.9015240328253223,0.7901524032825322,0.8862837045720985,-38.58037048276612,0.47029702970296544,0.5335606722861737,0.48356067228617355,-1.05,0.11059371362048893,63.427056536722404,97.41298901820288,0.0034510663966650845,0.6018626309662398
signal_color,bear,long,1187,conclusion_ok,0.523167649536647,0.476832350463353,0.7410865874363328,0.11035653650254669,0.14855687606112053,0.932937181663837,0.8616298811544991,0.9286926994906621,-30.459444587895327,0.33840402572233585,0.5328993842403174,0.48289938424031725,-1.05,0.07076663858466722,81.60507834162838,121.90767982437679,0.0025059218539201364,0.7590564448188711
phase2_core_setup,sideways__kept_bull__long_upper_bull__high_area__no_breakout,long,33,conclusion_ok,0.3333333333333333,0.6666666666666666,0.696969696969697,0.15151515151515152,0.15151515151515152,0.8787878787878788,0.7575757575757576,0.9393939393939394,-2.462879108646212,-4.588912886969005,0.5124476144423192,0.4624476144423191,-1.05,0.06060606060606061,9.733257041001456,13.302141523423822,0.0026307119482220378,0.696969696969697
